company,headline,sentiment,date
Boeing Corporation,"WSJ Boeing’s New CEO Is Hands On. He’s Being Handed a Company in Crisis. Boeing's New CEO Is Hands On. He's Being Handed a Company in Crisis. · Kelly Ortberg inherits a troubled 'go, go, go' culture and a manufacturer burning through... . 8 Aug 2024",-0.9042,2024-08-08
Boeing Corporation,Boston University BU Experts on Boeing’s Legal and Technical Troubles Boeing's recent troubles can be used as a case study for many different issues covered in the Questrom curriculum. . 6 Aug 2024,-0.6705,2024-08-06
Boeing Corporation,"The Boeing Company Lufthansa Technik, Boeing Sign License Agreement for 787 Dreamliner Cabin Modifications Lufthansa Technik selected to expand 787 interior modification capacity and choice in the market - First cabin modification project under this agreement to... . 22 Jul 2024",0.85,2024-07-22
Boeing Corporation,"PBS Boeing union rejects offer to end strike, complicating CEO’s plan to turn company around Boeing union rejects offer to end strike, complicating CEO's plan to turn company around ... Boeing is no closer to ending a six-week strike after its latest... . 24 Oct 2024",-0.8779,2024-10-24
Boeing Corporation,"CNBC TV18 Cyient DLM shares surge up to 12.5% after winning contract from Boeing for 787 Dreamliner Cyient DLM Ltd. shares gained as much as 12.5% on Monday, July 29, after the company said that it has won a contract from Boeing to produce the battery diode... . 29 Jul 2024",0.9201,2024-07-29
Boeing Corporation,"Reuters Boeing strike ends as workers accept new contract SEATTLE, Nov 5 (Reuters) - Boeing's (BA.N) , opens new tab U.S. West Coast factory workers accepted a new contract offer on Monday, ending a bitter... . 5 Nov 2024",0.4939,2024-11-05
Boeing Corporation,"CBS News Faulty or nonconforming parts go missing at Boeing, whistleblower says | 60 Minutes Most of you watching tonight have probably flown on an airplane made by the Boeing Company. That's why you may have been more than a little rattled when a... . 8 Dec 2024",-0.5423,2024-12-08
Boeing Corporation,SC Daily Gazette Boeing laying off 220 employees in SC About 220 South Carolina Boeing workers will be out of work after the new year. The financially struggling aerospace company announced the layoffs. . 19 Nov 2024,-0.4215,2024-11-19
Boeing Corporation,"Yahoo Finance The Boeing Company (BA) Makes It On UBS’ List Of Stocks For The AI, Growth & Low Rates Era In this piece, we will take a look at where The Boeing Company (NYSE:BA) ranks on the list of the top UBS AI and growth era. . 7 Nov 2024",0.5994,2024-11-07
Boeing Corporation,Payload Space Boeing’s New CEO Doesn’t Sound Bullish on Space Kelly Ortberg's first earnings call as Boeing CEO on Wednesday reported a $6B loss in the third quarter as the company faces a strike on top of production... . 24 Oct 2024,-0.25,2024-10-24
Boeing Corporation,NPR Boeing posts a $6 billion loss as striking workers vote on a new contract Boeing reported a staggering loss of $6 billion in the third quarter. The disappointing earnings report comes the same day as striking machinists are voting... . 23 Oct 2024,-0.7783,2024-10-23
Boeing Corporation,Legal Dive Boeing defense mess shows how weak contracting can wreck a business The aerospace giant's new CEO says the company lost “discipline” on many of the fixed-price contracts it negotiated for government programs. . 23 Oct 2024,-0.8225,2024-10-23
Boeing Corporation,"The Seattle Times New Boeing chief will be based in Seattle; filing sheds light on 8-figure payday In a major gesture toward Boeing's Puget Sound-area workforce, Kelly Ortberg, the new CEO of Boeing, has chosen to be based in Seattle. Will the company HQ... . 31 Jul 2024",0.0,2024-07-31
Boeing Corporation,"CEO Today The $25B Boeing Problem The $25B Boeing Problem. Boeing's $25B Equity Raise The world's largest aerospace company Boeing Co., is planning to raise $25 billion through a mixed... . 16 Oct 2024",-0.6597,2024-10-16
Boeing Corporation,AP News NASA decision against using a Boeing capsule to bring astronauts back adds to company's problems NASA has decided that it is safer to keep the astronauts in space until February rather than risk using the Boeing Starliner capsule that delivered them to the... . 24 Aug 2024,-0.25,2024-08-24
Boeing Corporation,The Boeing Company Japan Airlines Will Modernize Fleet with up to 20 More Boeing 787 Dreamliners Japan's flag carrier commits to 10 fuel-efficient 787-9 jets with options for 10 more - Adding 787s on long-haul routes to meet rising international travel... . 22 Jul 2024,0.0258,2024-07-22
Boeing Corporation,"The Seattle Times On Boeing’s factory floor, workers feel ‘overmanaged and undersupported’ After the nearly catastrophic blowout on Alaska Flight 1282, Boeing factory workers, while proud of their work, are skeptical of the company's promised... . 1 Sept 2024",-0.34,
